Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-38017,09-15-18,22:30,September,Saturday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-38015,09-15-18,22:40,September,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B115,LB336,BPD,NO REPORT
B18-38018,09-15-18,22:52,September,Saturday,NOISE,500 S PARK RIDGE RD; BUILDING 5 APT 203,LB307,BPD,NO REPORT
B18-38019,09-15-18,22:57,September,Saturday,NOISE,608 E 1ST ST,LB302,BPD,NO REPORT
B18-38027,09-15-18,23:32,September,Saturday,NOISE,E 19TH ST & N WASHINGTON ST,LB212,BPD,NO REPORT
B18-38024,09-15-18,23:40,September,Saturday,DRUNK,220 E 3RD ST; POLICE DEPARTMENT HEADQUARTERS,LB104,BPD,NO REPORT
B18-38029,09-15-18,23:40,September,Saturday,NOISE,505 S MULLER PKWY; VILLAGE AT MULLER PARK APT 504,LB404,BPD,NO REPORT
B18-38028,09-15-18,23:47,September,Saturday,VANDALISM IP,1321 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-38034,09-15-18,23:54,September,Saturday,NOISE,1408 W ILLINOIS CT,LB517,BPD,NO REPORT
B18-38031,09-16-18,00:06,September,Sunday,DRUNK,E 19TH ST & N WASHINGTON ST,LB212,BPD,REPORT
B18-38033,09-16-18,00:12,September,Sunday,NOISE,1401 N LINCOLN ST,LB212,BPD,NO REPORT
B18-38041,09-16-18,00:29,September,Sunday,NOISE,608 E 1ST ST,LB302,BPD,NO REPORT
B18-38038,09-16-18,00:33,September,Sunday,DRUNK,1506 S DORCHESTER DR,LB317,BPD,NO REPORT
B18-38042,09-16-18,00:36,September,Sunday,NOISE,525 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-38048,09-16-18,01:05,September,Sunday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-38056,09-16-18,01:11,September,Sunday,NOISE,2300 S MILTON DR,LB423,BPD,NO REPORT
B18-38057,09-16-18,01:30,September,Sunday,NOISE,608 E 1ST ST,LB302,BPD,NO REPORT
B18-38054,09-16-18,01:38,September,Sunday,NOISE,1424 N JACKSON ST; JACKSON HEIGHTS APARTMENTS,LB513,BPD,NO REPORT
B18-38051,09-16-18,01:38,September,Sunday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B18-38061,09-16-18,02:24,September,Sunday,VANDALISM NP,1425 N DUNN ST; APT 3202,LB212,BPD,REPORT
B18-38058,09-16-18,02:25,September,Sunday,DISTURBANCE IP,1314 N DUNN ST; CEDARWOOD APARTMENTS,LB214,BPD,REPORT
B18-38074,09-16-18,03:14,September,Sunday,NOISE,435 W AMARYLLIS DR,LB513,BPD,NO REPORT
B18-38069,09-16-18,03:33,September,Sunday,DISTURBANCE IP,104 E KIRKWOOD AVE; APT 203,LB104,BPD,NO REPORT
B18-38075,09-16-18,04:09,September,Sunday,DRUNK,300 S COLLEGE MALL RD; STEAK N SHAKE EAST,LB305,BPD,NO REPORT
B18-38090,09-16-18,08:12,September,Sunday,DISTURBANCE IP,1600 N WILLIS DR; TRLR 100,LB513,BPD,NO REPORT
B18-38098,09-16-18,10:43,September,Sunday,DISTURBANCE IP,1220 N ARLINGTON PARK DR; APT 106,LB514,BPD,NO REPORT
B18-38115,09-16-18,12:46,September,Sunday,PANHANDLING,430 E KIRKWOOD AVE; Z&C TERIYAKI,LB104,BPD,NO REPORT
B18-38130,09-16-18,15:00,September,Sunday,DISTURBANCE IP,501 E KIRKWOOD AVE; PEOPLES PARK;,LB102,BPD,NO REPORT
B18-38137,09-16-18,16:16,September,Sunday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,REPORT
B18-38145,09-16-18,18:14,September,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-38152,09-16-18,18:57,September,Sunday,DISTURBANCE IP,1890 S WALNUT ST,LB421,BPD,NO REPORT
B18-38157,09-16-18,19:58,September,Sunday,VANDALISM IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-38185,09-17-18,08:17,September,Monday,VANDALISM NP,109 S WALNUT ST,LB104,BPD,REPORT
B18-38218,09-17-18,12:49,September,Monday,DISTURBANCE IP,1305 S WALNUT ST,LB314,BPD,NO REPORT
B18-38227,09-17-18,13:40,September,Monday,DISTURBANCE IP,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT
B18-38231,09-17-18,13:53,September,Monday,PANHANDLING,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,NO REPORT
B18-38235,09-17-18,14:15,September,Monday,DISTURBANCE IP,4121 W HEATHERWOOD LN,LB428,BPD,NO REPORT
B18-38251,09-17-18,16:04,September,Monday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-38254,09-17-18,16:23,September,Monday,DISTURBANCE IP,106 N WALNUT ST; MALIBU GRILL,LB102,BPD,NO REPORT
B18-38282,09-17-18,20:11,September,Monday,DISTURBANCE IP,119 W PINEWOOD DR,LB433,BPD,REPORT
B18-38288,09-17-18,20:50,September,Monday,DRUNK,N COLLEGE AVE & W 7TH ST,LB101,BPD,NO REPORT
B18-38300,09-17-18,21:34,September,Monday,NOISE,1150 S CLARIZZ BLVD; B313,LB310,BPD,NO REPORT
B18-38297,09-17-18,21:43,September,Monday,DISTURBANCE IP,1400 W 12TH ST,LB517,BPD,NO REPORT
B18-38302,09-17-18,21:53,September,Monday,NOISE,1471 W ALLEN ST,LB413,BPD,NO REPORT
B18-38301,09-17-18,21:56,September,Monday,NOISE,615 W 15TH ST,LB518,BPD,NO REPORT
B18-38303,09-17-18,22:15,September,Monday,NOISE,2508 S FORD AVE,LB423,BPD,NO REPORT
B18-38314,09-17-18,22:51,September,Monday,NOISE,620 W 15TH ST,LB518,BPD,NO REPORT
B18-38322,09-17-18,23:29,September,Monday,DRUNK,211 S KIMBLE DR;APT A13,LB523,BPD,NO REPORT
B18-38333,09-18-18,02:04,September,Tuesday,NOISE,727 W DIXIE ST,LB412,BPD,NO REPORT
B18-38338,09-18-18,05:38,September,Tuesday,DISTURBANCE IP,2500 S ROCKPORT RD; 1104,LB424,BPD,NO REPORT
B18-38355,09-18-18,08:34,September,Tuesday,DISTURBANCE IP,3415 W 3RD ST; FIFTH THIRD BANK WEST,LB403,BPD,REPORT
B18-38377,09-18-18,11:37,September,Tuesday,NOISE,400 N WALNUT ST;,LB102,BPD,NO REPORT
B18-38393,09-18-18,15:01,September,Tuesday,VANDALISM NP,1600 W 8TH ST,LB521,BPD,NO REPORT
B18-38402,09-18-18,15:52,September,Tuesday,VANDALISM NP,529 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-38424,09-18-18,16:58,September,Tuesday,VANDALISM NP,1504 N WOODBURN AVE,LB512,BPD,REPORT
B18-38450,09-18-18,22:21,September,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST; UNIT 221,LB327,BPD,NO REPORT
B18-38472,09-19-18,00:24,September,Wednesday,NOISE,1150 S CLARIZZ BLVD,LB310,BPD,NO REPORT
B18-38482,09-19-18,03:57,September,Wednesday,VANDALISM NP,529 W HOOSIER COURT AVE,LB513,BPD,REPORT
B18-38500,09-19-18,09:42,September,Wednesday,DISTURBANCE IP,1600 N WILLIS DR; TRLR 249,LB513,BPD,NO REPORT
B18-38502,09-19-18,10:06,September,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B BUILDING,LB336,BPD,NO REPORT
B18-38508,09-19-18,10:54,September,Wednesday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-38514,09-19-18,11:38,September,Wednesday,DISTURBANCE IP,231 S ADAMS ST; CRESENT DONUT,LB407,BPD,NO REPORT
B18-38515,09-19-18,11:43,September,Wednesday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-38541,09-19-18,14:47,September,Wednesday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B18-38578,09-19-18,19:25,September,Wednesday,DRUNK,W 3RD ST & S OPPORTUNITY LN,LB523,BPD,NO REPORT
B18-38588,09-19-18,21:35,September,Wednesday,DISTURBANCE IP,339 S DUNN ST,LB104,BPD,NO REPORT
B18-38603,09-19-18,23:21,September,Wednesday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-38605,09-19-18,23:42,September,Wednesday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,REPORT
B18-38607,09-19-18,23:48,September,Wednesday,NOISE,1263 S FENBROOK LN,LB309,BPD,NO REPORT
B18-38627,09-20-18,04:55,September,Thursday,DISTURBANCE IP,403 E 15TH ST,LB213,BPD,NO REPORT
B18-38658,09-20-18,10:57,September,Thursday,DISTURBANCE IP,328 S WALNUT ST; REMAX,LB103,BPD,NO REPORT
B18-38689,09-20-18,12:38,September,Thursday,VANDALISM NP,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-38702,09-20-18,14:34,September,Thursday,PANHANDLING,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B18-38703,09-20-18,14:37,September,Thursday,DISTURBANCE IP,N SUMMIT ST & W 13TH ST,LB517,BPD,NO REPORT
B18-38707,09-20-18,15:04,September,Thursday,DISTURBANCE IP,907 N SUMMIT ST,LB517,BPD,NO REPORT
B18-38749,09-20-18,21:21,September,Thursday,DISTURBANCE IP,1011 W PINEHURST DR,LB424,BPD,NO REPORT
B18-38757,09-20-18,22:22,September,Thursday,VANDALISM NP,2549 E EASTGATE LN; APT 209,LB222,BPD,REPORT
B18-38765,09-20-18,23:48,September,Thursday,NOISE,1263 S FENBROOK LN,LB309,BPD,NO REPORT
B18-38777,09-21-18,01:59,September,Friday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,REPORT
B18-38788,09-21-18,05:44,September,Friday,NOISE,2607 N WALNUT ST; APT 1102,LB511,BPD,NO REPORT
B18-38800,09-21-18,09:05,September,Friday,DISTURBANCE IP,S WALNUT ST & E 4TH ST,LB103,BPD,NO REPORT
B18-38815,09-21-18,11:35,September,Friday,VANDALISM NP,508 N WASHINGTON ST,LB102,BPD,REPORT
B18-38811,09-21-18,11:38,September,Friday,PANHANDLING,NB SR 37 EXIT TO W 3RD ST,LB404,BPD,NO REPORT
B18-38819,09-21-18,12:40,September,Friday,NOISE,111 E 6TH ST,LB102,BPD,NO REPORT
B18-38868,09-21-18,18:20,September,Friday,DISTURBANCE NP,2655 S ADAMS ST; CORNOR STONE CHRISTIAN CHURCH,LB425,BPD,NO REPORT
B18-38881,09-21-18,18:27,September,Friday,NOISE,515 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-38891,09-21-18,20:49,September,Friday,DISTURBANCE IP,722 W 17TH ST,LB513,BPD,NO REPORT
B18-38892,09-21-18,20:53,September,Friday,DISTURBANCE IP,350 N GATES DR; LOWES,LB524,BPD,NO REPORT
B18-38909,09-21-18,22:11,September,Friday,NOISE,321 E 14TH ST; APT A4,LB2,BPD,NO REPORT
B18-38914,09-21-18,22:20,September,Friday,NOISE,600 E 1ST ST,LB302,BPD,NO REPORT
B18-38917,09-21-18,22:39,September,Friday,NOISE,608 E 1ST ST,LB302,BPD,NO REPORT
B18-38924,09-21-18,22:56,September,Friday,NOISE,415 E 11TH ST,LB213,BPD,NO REPORT
B18-38920,09-21-18,22:56,September,Friday,NOISE,425 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-38931,09-21-18,23:22,September,Friday,NOISE,1466 N KINSER PIKE; BUILDING D,LB512,BPD,NO REPORT
B18-38933,09-21-18,23:31,September,Friday,NOISE,N GRANT ST & E 11TH ST,LB213,BPD,NO REPORT
B18-38934,09-21-18,23:50,September,Friday,NOISE,1480 N KINSER PIKE,LB512,BPD,NO REPORT
B18-38932,09-21-18,23:57,September,Friday,DISTURBANCE IP,510 S MULLER PKWY,LB404,BPD,NO REPORT
B18-38935,09-22-18,00:09,September,Saturday,NOISE,302 W RILEY DR; APT I3,LB512,BPD,NO REPORT
B18-38940,09-22-18,00:33,September,Saturday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,REPORT
B18-38948,09-22-18,00:56,September,Saturday,NOISE,2001 E LINGELBACH LN; EVERMANN APARTMENTS,LIU09,BPD,NO REPORT
B18-38950,09-22-18,01:11,September,Saturday,DISTURBANCE IP,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B18-38952,09-22-18,01:28,September,Saturday,DISTURBANCE IP,106 N WALNUT ST; MALIBU GRILL,LB102,BPD,NO REPORT
B18-38955,09-22-18,01:49,September,Saturday,DISTURBANCE IP,1308 W 11TH ST; APT 1308,LB517,BPD,NO REPORT
B18-38957,09-22-18,02:03,September,Saturday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-38958,09-22-18,02:05,September,Saturday,NOISE,506 W NORTHLANE DR,LB513,BPD,NO REPORT
B18-38959,09-22-18,02:40,September,Saturday,NOISE,510 S MULLER PKWY; APT 1013,LB404,BPD,NO REPORT
B18-38960,09-22-18,02:51,September,Saturday,NOISE,3701 E BARRINGTON DR; UNIT 201,LB217,BPD,NO REPORT
B18-38970,09-22-18,07:02,September,Saturday,DISTURBANCE IP,3233 W JACOB DR; WHITE CASTLE,LB524,BPD,NO REPORT
B18-38983,09-22-18,10:04,September,Saturday,DRUNK,100 S GRANT ST,LB104,BPD,NO REPORT
B18-38998,09-22-18,12:58,September,Saturday,NOISE,909 E 2ND ST; HARMONY SCHOOL,LB302,BPD,NO REPORT
B18-39018,09-22-18,15:11,September,Saturday,DISTURBANCE IP,3428 S BURKS CT,LB336,BPD,NO REPORT
B18-39028,09-22-18,16:20,September,Saturday,DISTURBANCE IP,122 N WALNUT ST,LB102,BPD,NO REPORT
B18-39033,09-22-18,16:56,September,Saturday,DRUNK,E 3RD ST & S DUNN ST,LB104,BPD,NO REPORT
B18-39042,09-22-18,17:55,September,Saturday,NOISE,1280 N COLLEGE AVE; APT 306,LB519,BPD,NO REPORT
B18-39077,09-22-18,22:35,September,Saturday,NOISE,1136 W 17TH ST,LB513,BPD,NO REPORT
B18-39095,09-22-18,23:34,September,Saturday,NOISE,1424 N JACKSON ST; JACKSON HEIGHTS APARTMENTS,LB513,BPD,NO REPORT
B18-39098,09-22-18,23:56,September,Saturday,DISTURBANCE IP,525 S PATTERSON DR; APT 4204 THE DILLON,LB406,BPD,REPORT
B18-39102,09-22-18,23:59,September,Saturday,NOISE,719 E UNIVERSITY ST,LB302,BPD,NO REPORT
B18-39100,09-23-18,00:01,September,Sunday,NOISE,1424 N JACKSON ST; JACKSON HEIGHTS APARTMENTS,LB513,BPD,NO REPORT
B18-39099,09-23-18,00:07,September,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-39104,09-23-18,00:07,September,Sunday,NOISE,1312 S LINCOLN ST,LB314,BPD,NO REPORT
B18-39105,09-23-18,00:11,September,Sunday,NOISE,300 E 15TH ST,LB213,BPD,NO REPORT
B18-39103,09-23-18,00:19,September,Sunday,DISTURBANCE IP,300 E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B18-39106,09-23-18,00:35,September,Sunday,NOISE,1106 N DUNN ST; APT B,LB214,BPD,NO REPORT
B18-39110,09-23-18,00:51,September,Sunday,NOISE,3442 N STONEYCREST RD,LB507,BPD,NO REPORT
B18-39111,09-23-18,01:09,September,Sunday,DISTURBANCE IP,101 N COLLEGE AVE; THE TAP,LB101,BPD,REPORT
B18-39113,09-23-18,01:10,September,Sunday,DISTURBANCE IP,935 S COPPER BEECH WAY; APT 935S,LB415,BPD,NO REPORT
B18-39114,09-23-18,01:15,September,Sunday,NOISE,2607 N WALNUT ST; APT 1102,LB511,BPD,NO REPORT
B18-39116,09-23-18,01:21,September,Sunday,NOISE,300 E 15TH ST,LB213,BPD,NO REPORT
B18-39122,09-23-18,02:12,September,Sunday,NOISE,525 S PATTERSON DR; APT 4202 BLDG 4 THE DILLON,LB406,BPD,NO REPORT
B18-39120,09-23-18,02:14,September,Sunday,DISTURBANCE IP,1211 W 2ND ST; SUN TERRACE APARTMENTS,LB406,BPD,NO REPORT
B18-39124,09-23-18,02:21,September,Sunday,NOISE,503 W AMARYLLIS DR,LB513,BPD,NO REPORT
B18-39126,09-23-18,02:53,September,Sunday,NOISE,621 N LINCOLN ST,LB213,BPD,NO REPORT
B18-39127,09-23-18,02:55,September,Sunday,NOISE,2607 N WALNUT ST; UNIT 1102,LB511,BPD,NO REPORT
B18-39156,09-23-18,13:41,September,Sunday,DISTURBANCE IP,100 N GATES DR; OFFICE DEPOT,LB524,BPD,NO REPORT
B18-39162,09-23-18,14:16,September,Sunday,DISTURBANCE IP,523 W GRANITE DR,LB513,BPD,NO REPORT
B18-39169,09-23-18,15:07,September,Sunday,DISTURBANCE IP,3700 W 3RD ST; KFC WEST,LB524,BPD,NO REPORT
B18-39183,09-23-18,16:50,September,Sunday,NOISE,S WOODLAWN AVE & E 2ND ST,LB302,BPD,NO REPORT
B18-39186,09-23-18,17:38,September,Sunday,VANDALISM NP,990 N WOODBRIDGE DR,LB216,BPD,NO REPORT
B18-39211,09-23-18,21:35,September,Sunday,DISTURBANCE IP,503 W GRANITE DR; APT C,LB513,BPD,NO REPORT
B18-39221,09-23-18,23:37,September,Sunday,NOISE,W 1ST ST & S FAIRVIEW ST,LB409,BPD,NO REPORT
B18-39281,09-24-18,13:28,September,Monday,VANDALISM NP,422 S HAWTHORNE DR,LB302,BPD,REPORT
B18-39299,09-24-18,14:14,September,Monday,NOISE,2446 S HENDERSON ST;APT 421,LB327,BPD,NO REPORT
B18-39315,09-24-18,16:40,September,Monday,NOISE,1150 S CLARIZZ BLVD; APT 213,LB310,BPD,NO REPORT
B18-39338,09-24-18,19:40,September,Monday,DISTURBANCE IP,114 E KIRKWOOD AVE; BUSKIRK CHUMLEY THEATRE,LB104,BPD,NO REPORT
B18-39354,09-24-18,21:39,September,Monday,DISTURBANCE IP,501 N ROGERS ST,LB520,BPD,NO REPORT
B18-39376,09-24-18,23:48,September,Monday,NOISE,1280 N COLLEGE AVE;APT 113,LB519,BPD,NO REPORT
B18-39423,09-25-18,09:57,September,Tuesday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B18-39429,09-25-18,11:04,September,Tuesday,DISTURBANCE IP,517 E KIRKWOOD AVE; NOODLES AND COMPANY KIRKWOOD,LB102,BPD,NO REPORT
B18-39455,09-25-18,14:21,September,Tuesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-39477,09-25-18,18:35,September,Tuesday,DISTURBANCE IP,209 S COLLEGE AVE; ATLAS BAR,LB103,BPD,NO REPORT
B18-39501,09-26-18,00:07,September,Wednesday,DISTURBANCE IP,1041 W 12TH ST,LB518,BPD,NO REPORT
B18-39505,09-26-18,00:32,September,Wednesday,NOISE,1150 S CLARIZZ BLVD; bldg I236,LB310,BPD,NO REPORT
B18-39506,09-26-18,01:09,September,Wednesday,NOISE,1150 S CLARIZZ BLVD; APT J238,LB310,BPD,NO REPORT
B18-39523,09-26-18,07:31,September,Wednesday,VANDALISM NP,568 S BASSWOOD DR; APT E,LB415,BPD,REPORT
B18-39552,09-26-18,12:14,September,Wednesday,NOISE,1150 S CLARIZZ BLVD; APT D 213,LB310,BPD,NO REPORT
B18-39593,09-26-18,17:27,September,Wednesday,DISTURBANCE IP,1515 S ROGERS ST; COMMUNITY KITCHEN,LB420,BPD,NO REPORT
B18-39623,09-26-18,21:04,September,Wednesday,DISTURBANCE IP,4421 W HEATHERWOOD LN,LB428,BPD,NO REPORT
B18-39635,09-26-18,23:09,September,Wednesday,DISTURBANCE IP,3637 S WALNUT ST,LB336,BPD,NO REPORT
B18-39640,09-26-18,23:46,September,Wednesday,NOISE,513 W GOURLEY PIKE,LB513,BPD,NO REPORT
B18-39647,09-27-18,01:43,September,Thursday,DISTURBANCE IP,100 S PETE ELLIS DR; APT A6,LB221,BPD,REPORT
B18-39651,09-27-18,02:30,September,Thursday,NOISE,809 S HENDERSON ST; APT 5,LB302,BPD,NO REPORT
B18-39650,09-27-18,02:38,September,Thursday,DISTURBANCE IP,1600 N WILLIS DR; LOT 152,LB513,BPD,NO REPORT
B18-39654,09-27-18,03:03,September,Thursday,DISTURBANCE IP,2160 N WALNUT ST; DENNYS,LB212,BPD,NO REPORT
B18-39658,09-27-18,04:33,September,Thursday,NOISE,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,NO REPORT
B18-39659,09-27-18,05:19,September,Thursday,DISTURBANCE IP,N ROGERS ST & W 15TH ST,LB518,BPD,NO REPORT
B18-39692,09-27-18,12:42,September,Thursday,DISTURBANCE IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B18-39697,09-27-18,13:32,September,Thursday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B18-39716,09-27-18,15:38,September,Thursday,DISTURBANCE IP,617 W MARBLE LN; APT D,LB513,BPD,NO REPORT
B18-39724,09-27-18,16:18,September,Thursday,DRUNK,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B18-39756,09-27-18,20:13,September,Thursday,NOISE,1150 S CLARIZZ BLVD; APT 213; BUILDING B,LB310,BPD,NO REPORT
B18-39772,09-27-18,22:03,September,Thursday,NOISE,602 N MORTON ST; APT 409 THE VILLAGE APTS,LB519,BPD,NO REPORT
B18-39786,09-27-18,22:54,September,Thursday,NOISE,1116 N WALNUT ST; UNIT C,LB213,BPD,NO REPORT
B18-39790,09-27-18,23:39,September,Thursday,DISTURBANCE IP,2475 S WINSLOW CT; BUILDING 4,LB326,BPD,NO REPORT
B18-39796,09-28-18,00:01,September,Friday,NOISE,524 N COLLEGE AVE; 10 NORTH APTS APT 302,LB101,BPD,NO REPORT
B18-39797,09-28-18,00:23,September,Friday,NOISE,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-39803,09-28-18,01:05,September,Friday,NOISE,321 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-39813,09-28-18,02:54,September,Friday,DISTURBANCE IP,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B18-39817,09-28-18,03:53,September,Friday,NOISE,502 S MULLER PKWY,LB404,BPD,NO REPORT
B18-39841,09-28-18,08:42,September,Friday,NOISE,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-39835,09-28-18,08:45,September,Friday,NOISE,300 E 7TH ST,LB102,BPD,NO REPORT
B18-39851,09-28-18,10:10,September,Friday,DISTURBANCE IP,300 S GRANT ST,LB104,BPD,NO REPORT
B18-39869,09-28-18,12:36,September,Friday,VANDALISM NP,321 N WASHINGTON ST,LB102,BPD,REPORT
B18-39922,09-28-18,16:52,September,Friday,VANDALISM NP,411 E COTTAGE GROVE AVE,LB213,BPD,REPORT
B18-39933,09-28-18,17:09,September,Friday,NOISE,312 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-39935,09-28-18,17:43,September,Friday,VANDALISM NP,1108 S MADISON ST,LB412,BPD,REPORT
B18-39944,09-28-18,18:42,September,Friday,NOISE,2205 N MARTHA ST,LB209,BPD,NO REPORT
B18-39949,09-28-18,19:31,September,Friday,PANHANDLING,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B18-39973,09-28-18,21:37,September,Friday,NOISE,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-39972,09-28-18,21:44,September,Friday,NOISE,2036 N WALNUT ST; APT A16,LB212,BPD,NO REPORT
B18-39974,09-28-18,22:11,September,Friday,NOISE,505 S MULLER PKWY; APT 518,LB404,BPD,NO REPORT
B18-39985,09-28-18,22:49,September,Friday,NOISE,307 S EUCLID AVE,LB409,BPD,NO REPORT
B18-39989,09-28-18,23:12,September,Friday,NOISE,112 W 6TH ST,LB101,BPD,NO REPORT
B18-39996,09-28-18,23:33,September,Friday,DISTURBANCE IP,1425 N DUNN ST; APT 2402,LB212,BPD,NO REPORT
B18-39998,09-28-18,23:38,September,Friday,NOISE,101 E 16TH ST,LB213,BPD,NO REPORT
B18-39999,09-28-18,23:40,September,Friday,NOISE,307 S EASTSIDE DR,LB303,BPD,NO REPORT
B18-40002,09-28-18,23:41,September,Friday,NOISE,120 S KIMBLE DR; LOT 18,LB523,BPD,NO REPORT
B18-39997,09-28-18,23:47,September,Friday,DRUNK,420 E KIRKWOOD AVE; CHIPOTLE MEXICAN GRILL KIRKWOOD,LB104,BPD,NO REPORT
B18-40001,09-29-18,00:08,September,Saturday,NOISE,200 S ROOSEVELT ST,LB222,BPD,NO REPORT
B18-40008,09-29-18,00:20,September,Saturday,NOISE,986 S COPPER BEECH WAY; APT 966,LB415,BPD,NO REPORT
B18-40007,09-29-18,00:22,September,Saturday,ALCOHOL RELATED,1905 S WALNUT ST; ENTERPRISE RENT A CAR SOUTH,LB315,BPD,NO REPORT
B18-40011,09-29-18,00:32,September,Saturday,NOISE,1425 N DUNN ST; COURTYARD,LB212,BPD,NO REPORT
B18-40013,09-29-18,00:38,September,Saturday,NOISE,721 E HUNTER AVE,LB302,BPD,NO REPORT
B18-40014,09-29-18,00:38,September,Saturday,NOISE,KINSER & AMARYLLIS,LB512,BPD,NO REPORT
B18-40016,09-29-18,00:59,September,Saturday,NOISE,1425 N DUNN ST,LB212,BPD,NO REPORT
B18-40019,09-29-18,01:02,September,Saturday,NOISE,120 S KIMBLE DR; lot 18,LB523,BPD,NO REPORT
B18-40017,09-29-18,01:11,September,Saturday,NOISE,219 S ROOSEVELT ST,LB222,BPD,NO REPORT
B18-40022,09-29-18,01:37,September,Saturday,NOISE,1315 N LINCOLN ST,LB212,BPD,NO REPORT
B18-40020,09-29-18,01:43,September,Saturday,DISTURBANCE IP,300 E 7TH ST,LB102,BPD,NO REPORT
B18-40024,09-29-18,01:52,September,Saturday,NOISE,966 S COPPER BEECH WAY,LB415,BPD,NO REPORT
B18-40061,09-29-18,10:06,September,Saturday,NOISE,N LINCOLN ST & E 17TH ST,LB212,BPD,NO REPORT
B18-40085,09-29-18,13:57,September,Saturday,VANDALISM IP,900 W ALLEN ST,LB412,BPD,REPORT
B18-40107,09-29-18,16:50,September,Saturday,VANDALISM NP,3322 N KINGSLEY DR,LB507,BPD,NO REPORT
B18-40115,09-29-18,17:11,September,Saturday,DRUNK,1424 N JACKSON ST; JACKSON HEIGHTS APARTMENTS,LB513,BPD,NO REPORT
B18-40140,09-29-18,19:47,September,Saturday,NOISE,N LINCOLN ST & E 17TH ST,LB212,BPD,NO REPORT
B18-40136,09-29-18,19:50,September,Saturday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-40147,09-29-18,20:48,September,Saturday,NOISE,1150 S CLARIZZ BLVD; BLDG J,LB310,BPD,NO REPORT
B18-40150,09-29-18,21:01,September,Saturday,DISTURBANCE IP,2846 E 3RD ST; RED ROBIN,LB305,BPD,NO REPORT
B18-40160,09-29-18,21:22,September,Saturday,NOISE,N LINCOLN ST & E 17TH ST,LB212,BPD,NO REPORT
