Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Clearance Code desc
B16-44699,11/6/2016,0:26:29,November,Sunday,NOISE,611 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-44694,11/5/2016,23:58:40,November,Saturday,NOISE,313 E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-44695,11/5/2016,23:58:30,November,Saturday,NOISE,710 N MORTON ST; APT 802 OR 806 ; PARK ON MORTON,LB519,BPD,NO REPORT NEEDED
B16-44693,11/5/2016,23:52:33,November,Saturday,NOISE,200 E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-44696,11/5/2016,23:45:03,November,Saturday,NOISE,1412 S PALMER AVE,LB314,BPD,NO REPORT NEEDED
B16-44589,11/5/2016,2:17:22,November,Saturday,NOISE,2679 E 7TH ST; APT E,LB221,BPD,NO REPORT NEEDED
B16-44586,11/5/2016,1:54:38,November,Saturday,NOISE,534 S RONSON ST;APT 4208,LB406,BPD,NO REPORT NEEDED
B16-44583,11/5/2016,0:51:31,November,Saturday,NOISE,3100 S WALNUT STREET PIKE; APT A17,LB336,BPD,NO REPORT NEEDED
B16-44576,11/5/2016,0:11:45,November,Saturday,NOISE,S MADISON ST & W 3RD ST,LB103,BPD,NO REPORT NEEDED
B16-44573,11/5/2016,0:06:16,November,Saturday,NOISE,310 W 14TH ST,LB519,BPD,NO REPORT NEEDED
B16-44571,11/4/2016,23:54:07,November,Friday,NOISE,915 W COTTAGE GROVE AVE,LB518,BPD,NO REPORT NEEDED
B16-44567,11/4/2016,23:27:42,November,Friday,NOISE,3069 E AMY LN; CEDARGATE APTS,LB221,BPD,NO REPORT NEEDED
B16-44537,11/4/2016,18:52:09,November,Friday,NOISE,703 W GOURLEY PIKE; APT 177,LB513,BPD,NO REPORT NEEDED
B16-44512,11/4/2016,16:05:27,November,Friday,NOISE,1136 W 17TH ST,LB513,BPD,NO REPORT NEEDED
B16-44430,11/4/2016,1:42:26,November,Friday,NOISE,800 N ILLINOIS ST,LB517,BPD,NO REPORT NEEDED
B16-44414,11/3/2016,23:11:31,November,Thursday,NOISE,3570 E JOHN HINKLE PL,LB221,BPD,NO REPORT NEEDED
B16-44413,11/3/2016,22:38:14,November,Thursday,NOISE,310 W 14TH ST,LB519,BPD,NO REPORT NEEDED
B16-44281,11/3/2016,4:42:09,November,Thursday,NOISE,703 W GOURLEY PIKE; APT 186,LB513,BPD,NO REPORT NEEDED
B16-44280,11/3/2016,3:49:59,November,Thursday,NOISE,703 W GOURLEY PIKE; APT 186,LB513,BPD,NO REPORT NEEDED
B16-44270,11/3/2016,1:25:47,November,Thursday,NOISE,455 N COLLEGE AVE; SMALLWOOD PLAZA,LB101,BPD,NO REPORT NEEDED
B16-44268,11/3/2016,0:59:06,November,Thursday,NOISE,800 N GRANT ST,LB213,BPD,NO REPORT NEEDED
B16-44269,11/3/2016,0:41:01,November,Thursday,NOISE,205 E 14TH ST,LB213,BPD,NO REPORT NEEDED
B16-44264,11/2/2016,23:59:44,November,Wednesday,NOISE,1223 W 11TH ST; UNIT A,LB517,BPD,NO REPORT NEEDED
B16-44257,11/2/2016,23:14:34,November,Wednesday,NOISE,1323 N WASHINGTON ST,LB212,BPD,NO REPORT NEEDED
B16-44210,11/2/2016,17:15:13,November,Wednesday,NOISE,1890 S WALNUT ST; APT 19,LB421,BPD,NO REPORT NEEDED
B16-44115,11/2/2016,3:33:54,November,Wednesday,NOISE,1360 N ARLINGTON PARK DR; APT 308,LB514,BPD,NO REPORT NEEDED
B16-44097,11/1/2016,23:33:42,November,Tuesday,NOISE,S DUNN ST & E DRISCOLL DR,LB314,BPD,NO REPORT NEEDED
B16-43921,10/31/2016,23:14:12,October,Monday,NOISE,611 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-43911,10/31/2016,22:58:09,October,Monday,NOISE,708 N WASHINGTON ST,LB213,BPD,NO REPORT NEEDED
B16-43904,10/31/2016,22:13:25,October,Monday,NOISE,630 N MORTON ST; APT 201,LB519,BPD,NO REPORT NEEDED
B16-43774,10/31/2016,0:29:59,October,Monday,NOISE,3100 S WALNUT STREET PIKE; APT 17,LB336,BPD,NO REPORT NEEDED
B16-43764,10/30/2016,22:50:11,October,Sunday,NOISE,520 S BASSWOOD DR; APT C,LB404,BPD,NO REPORT NEEDED
B16-43658,10/30/2016,4:43:33,October,Sunday,NOISE,610 S WASHINGTON ST,LB301,BPD,NO REPORT NEEDED
B16-43643,10/30/2016,2:33:11,October,Sunday,NOISE,500 S LINCOLN ST,LB301,BPD,NO REPORT NEEDED
B16-43646,10/30/2016,2:30:52,October,Sunday,NOISE,103 E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-43645,10/30/2016,2:27:05,October,Sunday,NOISE,N INDIANA AVE & E COTTAGE GROVE AVE,LB214,BPD,NO REPORT NEEDED
B16-43644,10/30/2016,1:57:16,October,Sunday,NOISE,2600 E 7TH ST,LB222,BPD,NO REPORT NEEDED
B16-43633,10/30/2016,1:38:09,October,Sunday,NOISE,345 S COLLEGE AVE; APT 405,LB103,BPD,NO REPORT NEEDED
B16-43618,10/30/2016,1:18:49,October,Sunday,NOISE,2201 E 2ND ST,LB304,BPD,NO REPORT NEEDED
B16-43611,10/30/2016,0:50:00,October,Sunday,NOISE,1327 S DUNN ST,LB314,BPD,NO REPORT NEEDED
B16-43615,10/30/2016,0:35:37,October,Sunday,NOISE,810 N WASHINGTON ST,LB213,BPD,NO REPORT NEEDED
B16-43614,10/30/2016,0:32:11,October,Sunday,NOISE,321 E 14TH ST; B2,LB213,BPD,NO REPORT NEEDED
B16-43612,10/30/2016,0:11:37,October,Sunday,NOISE,N COLLEGE AVE & W 10TH ST,LB101,BPD,NO REPORT NEEDED
B16-43607,10/29/2016,23:55:06,October,Saturday,NOISE,324 E 2ND ST; HISTORIC 324 E 2ND ST HOUSE,LB301,BPD,NO REPORT NEEDED
B16-43592,10/29/2016,23:39:41,October,Saturday,NOISE,601 E 10TH ST;GAS STATION,LB214,BPD,NO REPORT NEEDED
B16-43619,10/29/2016,23:32:46,October,Saturday,NOISE,828 N MORTON ST,LB519,BPD,NO REPORT NEEDED
B16-43609,10/29/2016,23:20:37,October,Saturday,NOISE,2728 S ADAMS ST,LB425,BPD,NO REPORT NEEDED
B16-43617,10/29/2016,23:15:53,October,Saturday,NOISE,N WOODBURN AVE & W 15TH ST,LB519,BPD,NO REPORT NEEDED
B16-43605,10/29/2016,23:15:16,October,Saturday,NOISE,N GRANT ST & E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-43600,10/29/2016,23:08:24,October,Saturday,NOISE,726 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-43583,10/29/2016,22:57:42,October,Saturday,NOISE,501 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-43584,10/29/2016,22:47:09,October,Saturday,NOISE,400 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-43574,10/29/2016,22:46:44,October,Saturday,NOISE,420 E 12TH ST,LB213,BPD,REPORT NEEDED
B16-43581,10/29/2016,22:44:23,October,Saturday,NOISE,717 S WOODLAWN AVE,LB302,BPD,NO REPORT NEEDED
B16-43566,10/29/2016,21:23:50,October,Saturday,NOISE,310 S EASTSIDE DR,LB303,BPD,NO REPORT NEEDED
B16-43576,10/29/2016,21:16:22,October,Saturday,NOISE,1360 N ARLINGTON PARK DR; APT 308,LB514,BPD,NO REPORT NEEDED
B16-43454,10/29/2016,5:18:05,October,Saturday,NOISE,1750 N RANGE RD; APT C201,LB216,BPD,NO REPORT NEEDED
B16-43452,10/29/2016,4:36:01,October,Saturday,NOISE,702 N COLLEGE AVE; THE LOFTS,LB519,BPD,NO REPORT NEEDED
B16-43449,10/29/2016,4:21:51,October,Saturday,NOISE,414 S RONSON ST,LB406,BPD,NO REPORT NEEDED
B16-43439,10/29/2016,2:24:17,October,Saturday,NOISE,1480 N KINSER PIKE; AXES TOWNHOMES,LB512,BPD,REPORT NEEDED
B16-43425,10/29/2016,1:47:13,October,Saturday,NOISE,E 19TH ST & N WASHINGTON ST,LB212,BPD,NO REPORT NEEDED
B16-43434,10/29/2016,1:42:28,October,Saturday,NOISE,1750 N RANGE RD; APT 201,LB216,BPD,NO REPORT NEEDED
B16-43430,10/29/2016,1:40:51,October,Saturday,NOISE,1211 N WOODBURN AVE,LB519,BPD,NO REPORT NEEDED
B16-43428,10/29/2016,1:13:40,October,Saturday,NOISE,706 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-43431,10/29/2016,1:10:31,October,Saturday,NOISE,810 N WASHINGTON ST,LB213,BPD,NO REPORT NEEDED
B16-43416,10/29/2016,0:22:33,October,Saturday,NOISE,401 E VARSITY LN; STADIUM CROSSING APARTMENTS,LB212,BPD,NO REPORT NEEDED
B16-43413,10/29/2016,0:22:14,October,Saturday,NOISE,712 E HUNTER AVE,LB302,BPD,NO REPORT NEEDED
B16-43420,10/28/2016,23:46:33,October,Friday,NOISE,3840 E 10TH ST,LB220,BPD,NO REPORT NEEDED
B16-43411,10/28/2016,23:18:25,October,Friday,NOISE,509 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-43397,10/28/2016,23:09:59,October,Friday,NOISE,1334 N WASHINGTON ST,LB212,BPD,NO REPORT NEEDED
B16-43395,10/28/2016,22:39:15,October,Friday,NOISE,444 E 3RD ST,LB104,BPD,NO REPORT NEEDED
B16-43260,10/28/2016,4:26:38,October,Friday,NOISE,507 S FESS AVE,LB302,BPD,NO REPORT NEEDED
B16-43234,10/28/2016,0:08:26,October,Friday,NOISE,535 W HOOSIER COURT AVE,LB513,BPD,NO REPORT NEEDED
B16-43232,10/28/2016,0:07:08,October,Friday,NOISE,320 E UNIVERSITY ST,LB301,BPD,NO REPORT NEEDED
B16-43217,10/27/2016,21:58:57,October,Thursday,NOISE,3310 S ACADIA CT,LB329,BPD,NO REPORT NEEDED
B16-43093,10/27/2016,2:19:24,October,Thursday,NOISE,305 E 12TH ST,LB213,BPD,NO REPORT NEEDED
B16-43090,10/27/2016,1:26:33,October,Thursday,NOISE,409 E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-43086,10/27/2016,0:42:51,October,Thursday,NOISE,2036 N WALNUT ST; BLDG B,LB212,BPD,NO REPORT NEEDED
B16-42952,10/26/2016,5:47:02,October,Wednesday,NOISE,N MORTON ST & W 7TH ST,LB101,BPD,NO REPORT NEEDED
B16-42949,10/26/2016,5:05:36,October,Wednesday,NOISE,300 w country club,,BPD,NO REPORT NEEDED
B16-42932,10/26/2016,0:55:51,October,Wednesday,NOISE,1433 S FENBROOK LN,LB309,BPD,NO REPORT NEEDED
B16-42785,10/25/2016,1:56:55,October,Tuesday,NOISE,565 S PARK RIDGE RD; APT 9102,LB307,BPD,NO REPORT NEEDED
B16-42781,10/25/2016,1:23:53,October,Tuesday,NOISE,565 S PARK RIDGE RD; BLDG 9,LB307,BPD,NO REPORT NEEDED
B16-42747,10/24/2016,19:37:16,October,Monday,NOISE,619 S LINCOLN ST,LB301,BPD,NO REPORT NEEDED
B16-42648,10/24/2016,3:10:11,October,Monday,NOISE,182 E 7TH ST,LB102,BPD,NO REPORT NEEDED
B16-42524,10/23/2016,1:31:48,October,Sunday,NOISE,311 E 16TH ST,LB213,BPD,NO REPORT NEEDED
B16-42512,10/23/2016,0:47:21,October,Sunday,NOISE,301 E 20TH ST; COLONIAL HILL APARTMENT,LB212,BPD,NO REPORT NEEDED
B16-42515,10/23/2016,0:46:09,October,Sunday,NOISE,1510 N LINCOLN ST,LB212,BPD,NO REPORT NEEDED
B16-42514,10/23/2016,0:34:04,October,Sunday,NOISE,319 E 20TH ST; STADIUM VIEW III APARTMENTS,LB212,BPD,NO REPORT NEEDED
B16-42508,10/23/2016,0:03:26,October,Sunday,NOISE,321 E 14TH ST; TERRA TRACE APARTMENTS,LB213,BPD,NO REPORT NEEDED
B16-42500,10/22/2016,23:05:11,October,Saturday,NOISE,407 N DUNN ST,LB102,BPD,NO REPORT NEEDED
B16-42494,10/22/2016,22:21:52,October,Saturday,NOISE,1400 S PALMER AVE,LB314,BPD,NO REPORT NEEDED
B16-42482,10/22/2016,21:39:47,October,Saturday,NOISE,716 S PARK AVE,LB302,BPD,NO REPORT NEEDED
B16-42472,10/22/2016,19:40:07,October,Saturday,NOISE,803 S LARKSPUR LN,LB413,BPD,NO REPORT NEEDED
B16-42387,10/22/2016,1:44:09,October,Saturday,NOISE,1600 N WILLIS DR; LOT 224,LB513,BPD,NO REPORT NEEDED
B16-42383,10/22/2016,0:52:30,October,Saturday,NOISE,2530 E EASTGATE LN,LB222,BPD,NO REPORT NEEDED
B16-42382,10/22/2016,0:12:12,October,Saturday,NOISE,1738 N LINCOLN ST,LB212,BPD,NO REPORT NEEDED
B16-42380,10/22/2016,0:05:11,October,Saturday,NOISE,2421 S WINSLOW CT,LB326,BPD,NO REPORT NEEDED
B16-42376,10/21/2016,23:19:02,October,Friday,NOISE,S BRYAN AVE & E 5TH ST,LB222,BPD,NO REPORT NEEDED
B16-42368,10/21/2016,23:00:55,October,Friday,NOISE,726 E HUNTER AVE,LB302,BPD,NO REPORT NEEDED
B16-42337,10/21/2016,19:20:23,October,Friday,NOISE,9250 OLD CEDAR,,BPD,NO REPORT NEEDED
B16-42249,10/21/2016,3:59:51,October,Friday,NOISE,350 S MADISON ST,LB103,BPD,NO REPORT NEEDED
B16-42241,10/21/2016,1:33:12,October,Friday,NOISE,506 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-42233,10/21/2016,0:42:44,October,Friday,NOISE,535 E SMITH AVE,LB104,BPD,NO REPORT NEEDED
B16-42239,10/21/2016,0:40:50,October,Friday,NOISE,710 N WOODBRIDGE DR,LB216,BPD,NO REPORT NEEDED
B16-42231,10/21/2016,0:25:55,October,Friday,NOISE,207 E 20TH ST,LB212,BPD,NO REPORT NEEDED
B16-42229,10/20/2016,23:51:33,October,Thursday,NOISE,512 N COLLEGE AVE,LB101,BPD,NO REPORT NEEDED
B16-42224,10/20/2016,23:15:55,October,Thursday,NOISE,2812 W HEARTWOOD CT,LB415,BPD,NO REPORT NEEDED
B16-42215,10/20/2016,23:01:51,October,Thursday,NOISE,526 N MORTON ST,LB101,BPD,NO REPORT NEEDED
B16-42218,10/20/2016,22:43:25,October,Thursday,NOISE,512 N COLLEGE AVE,LB101,BPD,NO REPORT NEEDED
B16-42210,10/20/2016,22:35:34,October,Thursday,NOISE,212 N MORTON ST; APT 308,LB101,BPD,NO REPORT NEEDED
B16-42223,10/20/2016,22:09:48,October,Thursday,NOISE,566 E GRAHAM PL,LB327,BPD,NO REPORT NEEDED
B16-42092,10/20/2016,3:28:19,October,Thursday,NOISE,503 S MULLER PKWY,LB404,BPD,NO REPORT NEEDED
B16-42084,10/19/2016,23:01:38,October,Wednesday,NOISE,524 N COLLEGE AVE; apt 302,LB101,BPD,NO REPORT NEEDED
B16-41934,10/19/2016,1:25:37,October,Wednesday,NOISE,1727 N LINCOLN ST,LB212,BPD,NO REPORT NEEDED
B16-41931,10/19/2016,0:35:27,October,Wednesday,NOISE,3310 S ACADIA CT,LB329,BPD,NO REPORT NEEDED
B16-41925,10/18/2016,22:42:52,October,Tuesday,NOISE,321 E UNIVERSITY ST,LB301,BPD,NO REPORT NEEDED
B16-41764,10/17/2016,23:14:39,October,Monday,NOISE,2524 S ROGERS ST,LB423,BPD,NO REPORT NEEDED
B16-41655,10/17/2016,6:11:40,October,Monday,NOISE,2383 E 4TH ST,LB222,BPD,NO REPORT NEEDED
B16-41533,10/16/2016,3:50:32,October,Sunday,NOISE,1480 N KINSER PIKE,LB512,BPD,NO REPORT NEEDED
B16-41529,10/16/2016,2:56:56,October,Sunday,NOISE,1200 N LINCOLN ST,LB213,BPD,NO REPORT NEEDED
B16-41525,10/16/2016,2:28:32,October,Sunday,NOISE,524 W NORTHLANE DR,LB513,BPD,NO REPORT NEEDED
B16-41523,10/16/2016,1:49:52,October,Sunday,NOISE,505 S MULLER PKWY; APT 501,LB404,BPD,NO REPORT NEEDED
B16-41514,10/16/2016,1:42:13,October,Sunday,NOISE,212 N MORTON ST;APT 404,LB101,BPD,NO REPORT NEEDED
B16-41516,10/16/2016,0:59:58,October,Sunday,NOISE,409 E BROWNSTONE DR,LB213,BPD,NO REPORT NEEDED
B16-41501,10/16/2016,0:46:50,October,Sunday,NOISE,N MADISON ST & W 17TH ST,LB519,BPD,NO REPORT NEEDED
B16-41515,10/16/2016,0:41:55,October,Sunday,NOISE,2036 N WALNUT ST; BUILDING F,LB212,BPD,NO REPORT NEEDED
B16-41503,10/16/2016,0:19:26,October,Sunday,NOISE,S GRANT ST & E 2ND ST,LB301,BPD,NO REPORT NEEDED
B16-41499,10/16/2016,0:04:38,October,Sunday,NOISE,611 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-41504,10/15/2016,23:57:39,October,Saturday,NOISE,420 W 13TH ST,LB518,BPD,NO REPORT NEEDED
B16-41495,10/15/2016,23:46:44,October,Saturday,NOISE,585 S PARK RIDGE RD; BUILDING 9,LB307,BPD,NO REPORT NEEDED
B16-41480,10/15/2016,23:18:55,October,Saturday,NOISE,612 S STATE ROAD 446,LB307,BPD,NO REPORT NEEDED
B16-41497,10/15/2016,22:56:27,October,Saturday,NOISE,807 N LINCOLN ST,LB213,BPD,NO REPORT NEEDED
B16-41479,10/15/2016,22:50:55,October,Saturday,NOISE,612 S PARK AVE,LB302,BPD,NO REPORT NEEDED
B16-41492,10/15/2016,22:29:11,October,Saturday,NOISE,2812 W HEARTWOOD CT,LB415,BPD,NO REPORT NEEDED
B16-41467,10/15/2016,22:11:17,October,Saturday,NOISE,600 N LINCOLN ST,LB213,BPD,NO REPORT NEEDED
B16-41390,10/15/2016,14:41:20,October,Saturday,NOISE,527 N PARK AVE,LB215,BPD,NO REPORT NEEDED
B16-41370,10/15/2016,11:37:49,October,Saturday,NOISE,508 N WASHINGTON ST; SHOWERS TETER BARRETT HOUSE,LB102,BPD,NO REPORT NEEDED
B16-41343,10/15/2016,9:08:04,October,Saturday,NOISE,345 S COLLEGE AVE; MIDTOWN LOFTS; APT 402,LB103,BPD,NO REPORT NEEDED
B16-41312,10/15/2016,2:01:17,October,Saturday,NOISE,520 S PARK RIDGE RD,LB307,BPD,NO REPORT NEEDED
B16-41311,10/15/2016,1:24:56,October,Saturday,NOISE,1707 N WASHINGTON ST,LB212,BPD,NO REPORT NEEDED
B16-41309,10/15/2016,1:02:58,October,Saturday,NOISE,2435 E 3RD ST,LB222,BPD,NO REPORT NEEDED
B16-41310,10/15/2016,0:56:06,October,Saturday,NOISE,722 E HUNTER AVE,LB302,BPD,NO REPORT NEEDED
B16-41299,10/15/2016,0:38:10,October,Saturday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT NEEDED
B16-41302,10/15/2016,0:21:38,October,Saturday,NOISE,2601 E 7TH ST,LB222,BPD,NO REPORT NEEDED
B16-41294,10/15/2016,0:18:23,October,Saturday,NOISE,524 N COLLEGE AVE; APT 303,LB101,BPD,NO REPORT NEEDED
B16-41287,10/14/2016,23:10:45,October,Friday,NOISE,807 N LINCOLN ST,LB213,BPD,NO REPORT NEEDED
B16-41285,10/14/2016,22:46:39,October,Friday,NOISE,1150 S CLARIZZ BLVD,LB310,BPD,NO REPORT NEEDED
B16-41281,10/14/2016,22:46:35,October,Friday,NOISE,510 E COTTAGE GROVE AVE; THE 510 APARTMENTS,LB214,BPD,NO REPORT NEEDED
B16-41279,10/14/2016,21:56:22,October,Friday,NOISE,510 E COTTAGE GROVE AVE,LB214,BPD,NO REPORT NEEDED
B16-41274,10/14/2016,21:42:15,October,Friday,NOISE,909 S BASSWOOD CIR,LB415,BPD,NO REPORT NEEDED
B16-41263,10/14/2016,20:02:21,October,Friday,NOISE,N FESS AVE & E 10TH ST,LB214,BPD,NO REPORT NEEDED
B16-41260,10/14/2016,19:59:03,October,Friday,NOISE,120 N WALNUT ST; OLD SUPERIOR SHOE STORE,LB102,BPD,NO REPORT NEEDED
B16-41218,10/14/2016,14:15:32,October,Friday,NOISE,1006 E ATWATER AVE,LB302,BPD,NO REPORT NEEDED
B16-41202,10/14/2016,11:43:23,October,Friday,NOISE,332 S GRANT ST,LB104,BPD,NO REPORT NEEDED
B16-41180,10/14/2016,4:13:42,October,Friday,NOISE,320 S DUNN ST,LB104,BPD,NO REPORT NEEDED
B16-41178,10/14/2016,2:39:40,October,Friday,NOISE,434 E MELROSE AVE,LB315,BPD,NO REPORT NEEDED
B16-41172,10/14/2016,2:07:05,October,Friday,NOISE,S GRANT ST & E 2ND ST,LB301,BPD,NO REPORT NEEDED
B16-41167,10/14/2016,1:35:10,October,Friday,NOISE,1319 N DUNN ST; CHERRY HILL CHRISTIAN CENTER,LB213,BPD,NO REPORT NEEDED
B16-41164,10/14/2016,0:29:44,October,Friday,NOISE,3131 E STRATUM WAY,LB310,BPD,NO REPORT NEEDED
B16-41160,10/13/2016,23:39:08,October,Thursday,NOISE,632 N COLLEGE AVE,LB519,BPD,NO REPORT NEEDED
B16-41153,10/13/2016,22:42:20,October,Thursday,NOISE,345 S COLLEGE AVE; APT 306,LB103,BPD,NO REPORT NEEDED
B16-41142,10/13/2016,22:41:17,October,Thursday,NOISE,710 N WALNUT ST,LB213,BPD,NO REPORT NEEDED
B16-41123,10/13/2016,20:10:43,October,Thursday,NOISE,2610 S BANTA AVE,LB423,BPD,NO REPORT NEEDED
B16-41067,10/13/2016,12:21:23,October,Thursday,NOISE,1600 N WILLIS DR; LOT 89,LB513,BPD,NO REPORT NEEDED
B16-41028,10/13/2016,0:34:40,October,Thursday,NOISE,350 S MADISON ST,LB103,BPD,NO REPORT NEEDED
B16-41011,10/12/2016,23:50:43,October,Wednesday,NOISE,118 E 7TH ST,LB102,BPD,NO REPORT NEEDED
B16-40994,10/12/2016,21:04:20,October,Wednesday,NOISE,611 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-40931,10/12/2016,13:49:29,October,Wednesday,NOISE,E 2ND ST & S DUNN ST,LB301,BPD,NO REPORT NEEDED
B16-40876,10/12/2016,1:07:56,October,Wednesday,NOISE,432 E MELROSE AVE,LB315,BPD,NO REPORT NEEDED
B16-40872,10/12/2016,0:32:08,October,Wednesday,NOISE,1150 S CLARIZZ BLVD; APT D 315,LB310,BPD,NO REPORT NEEDED
B16-40871,10/12/2016,0:22:38,October,Wednesday,NOISE,406 E 11TH ST,LB213,BPD,NO REPORT NEEDED
B16-40870,10/12/2016,0:09:44,October,Wednesday,NOISE,800 N GRANT ST,LB213,BPD,NO REPORT NEEDED
B16-40861,10/11/2016,23:14:34,October,Tuesday,NOISE,1442 N KINSER PIKE;APT E6,LB512,BPD,NO REPORT NEEDED
B16-40860,10/11/2016,22:45:40,October,Tuesday,NOISE,E 10TH ST & N WASHINGTON ST,LB213,BPD,NO REPORT NEEDED
B16-40858,10/11/2016,22:43:21,October,Tuesday,NOISE,321 N WASHINGTON ST,LB102,BPD,NO REPORT NEEDED
B16-40849,10/11/2016,21:52:54,October,Tuesday,NOISE,524 N COLLEGE AVE ;APT 302,LB101,BPD,NO REPORT NEEDED
B16-40751,10/11/2016,4:15:49,October,Tuesday,NOISE,217 W KIRKWOOD AVE; HYATT PLACE HOTEL,LB103,BPD,NO REPORT NEEDED
B16-40749,10/11/2016,3:40:21,October,Tuesday,NOISE,426 E 15TH ST; BLD K,LB213,BPD,NO REPORT NEEDED
B16-40728,10/11/2016,0:19:01,October,Tuesday,NOISE,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT NEEDED
B16-40721,10/10/2016,23:08:52,October,Monday,NOISE,712 S PARK AVE,LB302,BPD,NO REPORT NEEDED
B16-40701,10/10/2016,19:56:38,October,Monday,NOISE,422 E 11TH ST; APT 16,LB213,BPD,NO REPORT NEEDED
B16-40697,10/10/2016,19:02:00,October,Monday,NOISE,1890 S WALNUT ST; APT 19,LB421,BPD,NO REPORT NEEDED
B16-40601,10/10/2016,0:55:30,October,Monday,NOISE,565 S PARK RIDGE RD; IN THE ARE OF APT 10 OR 11,LB307,BPD,NO REPORT NEEDED
B16-40597,10/9/2016,23:30:41,October,Sunday,NOISE,422 S WASHINGTON ST,LB104,BPD,NO REPORT NEEDED
B16-40595,10/9/2016,22:58:32,October,Sunday,NOISE,1360 N ARLINGTON PARK DR; APT 308,LB514,BPD,NO REPORT NEEDED
B16-40509,10/9/2016,4:08:55,October,Sunday,NOISE,605 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-40505,10/9/2016,2:29:35,October,Sunday,NOISE,810 W RALSTON DR,LB423,BPD,NO REPORT NEEDED
B16-40497,10/9/2016,2:15:31,October,Sunday,NOISE,S SWAIN AVE & E HUNTER AVE,LB303,BPD,NO REPORT NEEDED
B16-40488,10/9/2016,0:05:58,October,Sunday,NOISE,S SWAIN AVE & E HUNTER AVE,LB303,BPD,NO REPORT NEEDED
B16-40478,10/8/2016,23:15:48,October,Saturday,NOISE,605 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-40470,10/8/2016,22:20:51,October,Saturday,NOISE,422 S WASHINGTON ST,LB104,BPD,NO REPORT NEEDED
B16-40430,10/8/2016,15:29:25,October,Saturday,NOISE,500 S VILLAGE CT,LB402,BPD,NO REPORT NEEDED
B16-40370,10/8/2016,5:19:45,October,Saturday,NOISE,514 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-40367,10/8/2016,4:20:47,October,Saturday,NOISE,514 E 1ST ST,LB301,BPD,NO REPORT NEEDED
B16-40364,10/8/2016,3:49:49,October,Saturday,NOISE,820 E MILLER DR,LB316,BPD,NO REPORT NEEDED
B16-40358,10/8/2016,3:08:02,October,Saturday,NOISE,726 E UNIVERSITY ST,LB302,BPD,NO REPORT NEEDED
B16-40352,10/8/2016,1:46:37,October,Saturday,NOISE,632 N COLLEGE AVE,LB519,BPD,NO REPORT NEEDED
B16-40343,10/7/2016,23:46:21,October,Friday,NOISE,322 E 2ND ST,LB301,BPD,NO REPORT NEEDED
B16-40183,10/7/2016,4:05:22,October,Friday,NOISE,208 E VARSITY LN,LB212,BPD,NO REPORT NEEDED
B16-40179,10/7/2016,0:49:16,October,Friday,NOISE,3310 S ACADIA CT,LB329,BPD,NO REPORT NEEDED
B16-40165,10/6/2016,23:28:55,October,Thursday,NOISE,422 S WASHINGTON ST,LB104,BPD,NO REPORT NEEDED
B16-40163,10/6/2016,23:15:04,October,Thursday,NOISE,345 S COLLEGE AVE; 401,LB103,BPD,NO REPORT NEEDED
B16-40009,10/6/2016,1:05:10,October,Thursday,NOISE,3115 E STRATUM WAY,LB310,BPD,NO REPORT NEEDED
B16-40003,10/6/2016,0:18:45,October,Thursday,NOISE,301 E BROWNSTONE DR; APT 224,LB213,BPD,NO REPORT NEEDED
B16-40001,10/5/2016,22:52:06,October,Wednesday,NOISE,420 E 9TH ST,LB102,BPD,NO REPORT NEEDED
B16-39986,10/5/2016,22:01:12,October,Wednesday,NOISE,3335 S ACADIA CT,LB329,BPD,NO REPORT NEEDED
B16-39899,10/5/2016,12:38:34,October,Wednesday,NOISE,"1600 N WILLIS DR; LOTS 87, 88, 89",LB513,BPD,NO REPORT NEEDED
B16-39840,10/5/2016,1:58:06,October,Wednesday,NOISE,N FESS AVE & E 11TH ST,LB214,BPD,NO REPORT NEEDED
B16-39828,10/4/2016,23:39:05,October,Tuesday,NOISE,400 S WALNUT ST,LB103,BPD,NO REPORT NEEDED
B16-39797,10/4/2016,19:41:29,October,Tuesday,NOISE,4638 W SUNSET AVE,LB402,BPD,NO REPORT NEEDED
